user_id,item_id,rating,rented for,review_text,category,height,size,age,review_date
454610,195076,10,party,it was perfect for a bachelorette party was true to size a little tight in the rib cage ,dress,"5' 4""",4,32.0,Nov 13 2019
757953,1163553,10,party,i chose this dress because i wanted something different than your typical lbd also imweeks pregnant so i wanted something to hide the little pooch ive developed im at that stage where i dont look pregnant just bloated and this dress hid it and because of the cut i was able to wear my normal sizei received tons of compliments,dress,"5' 5""",8,34.0,Sep 20 2022
783070,1459683,8,everyday,i think another reviewer said they borrowed it for halloween to channel wednesday adamsi rented it for work flattering fit material is thickerfun to accessorize with bracelets and rings,dress,"5' 6""",12,37.0,Aug 18 2021
533065,134015,10,wedding,i ammonths pregnant and i was not a small petite girl to begin with this dress made room for my breast which are much larger now thanks to the baby and my baby bump it fit perfectly the only think i wouldve done differently is get it longer on account of my baby bump making my dress look a bit short,gown,"5' 4""",28,33.0,Oct 21 2018
532702,407323,8,wedding,i loved this dress it did run a little large though bunching up a little at the top in the back however i received multiple compliments throughout the night the fabric was nice and thick but never hot as i did attend an outdoor wedding overall a great rental,dress,"5' 2""",4,28.0,Oct 09 2022
845755,387552,10,formal affair,fit was good barely brushing the floor in the back withheels,gown,"5' 3""",8,43.0,Jun 17 2022
619685,1043392,8,formal affair,i was a little disappointed when i received this dress i ordered it to attend an opera auction and when it came i almost went and purchased a dress i had ordered an l and a l i am only ’ but i usually wear at least a three inch heel with no platform i ended up wearing the l even though i typically wear anbecause thehung better i was unimpressed with the fabric which i felt detracted from the quality of the dress it was a slinky mesh material so you could see every bump underneath it i didn’t wear any undergarments because of that i didn’t feel the dress was overly flattering on my body type i have a wide rib cage broad shoulders big chest and small waist despite how uncomfortable i felt in the dress or how i felt it looked on me i received more compliments on that dress than i have ever before on any purchasei had men coming up to me saying the dress was stunning the auctioneer referred to me as the “stunning lady in red” after i won a bid women approached me to tell me how gorgeous i looked one woman said i looked like anjelica huston and another said jessica rabbit bottom line is the dress was a show stopper and very glamourous it is also very comfortable to wear ,gown,"5' 7""",21,36.0,Nov 25 2020
196455,750005,10,wedding,this dress was perfect for my wedding shower the dress covers your chest so i was comfortable bending down to open gifts and it was long enough in length so guests didnt get a panty peek awesome detail in the back and the tulle adds a pop to the dress ,dress,"5' 6""",8,30.0,Jul 28 2020
871986,808736,8,work,runs a little large and long i amandlbs and this was a tad too big and long overall still a great dress for work material is pretty thick so would be great for spring fall ,dress,"5' 7""",8,32.0,Aug 22 2021
206893,450618,10,other,i loved this dress i wear a sizeand it fit true to size the material has some stretch and the length on a petite girl is perfect the gold at the bottom makes it a perfect black dress will rent again,dress,"5' 1""",1,54.0,Sep 25 2021
138072,199457,10,date,rented for a birthday weekend getaway this was my first time renting and this was the perfect choice dress did run larger than anticipated i wish i would have rented a size down instead of up for my back up size just to compare theto theoverall fantastic dress and will be renting again soon,dress,"5' 6""",20,30.0,Feb 26 2018
379865,138431,10,formal affair,the fit was perfect i rented theregular because i did not wear heels this dress stayed up through hours of dancing and i did not have one worry about pulling it up adjusting it i wore a necklace as a belt to spice it up a bit great and classy prom dress,gown,"5' 9""",16,19.0,Sep 16 2019
680645,129831,8,wedding,i wore this dress for a family members wedding anniversary celebrationthe dress fit true to size as it saidit hit just above the knee for me with the lengthit was a little snug around the waist area but still easy to move around and dance inthe sleeves fit well but became a little tight as you raise your arms upoverall the color is amazing and perfect for a fall or winter wedding formal affair and comfortable to wearthru out the day i would rent this dress again,dress,"5' 3""",12,34.0,Sep 09 2020
27229,1725162,10,vacation,"flirty cute and pretty comfy definitely is a bit heavier and shorter than it looks see other reviews but i wore it in southern spain and it was still easy not too hot makes your shoulders look amazing great color and can be dressed up or down
",dress,"5' 5""",8,27.0,May 22 2022
550968,1516843,10,party,this dress is my favorite rtri love it so much that ive rented it twicethe sizefits me like a gloveive gotten lots of compliments wearing this especially about the backif youve got a fancy sparkly place to gorent this one,dress,"5' 6""",12,54.0,Nov 09 2022
989308,795254,10,wedding,the fit was very small if i did it again i would get a bigger size but other than that the material is amazing and unique ,dress,"5' 3""",12,25.0,Jul 26 2022
158973,1501987,10,wedding,this dress is absolutely beautiful i splurged a bit on this one as it was for a formal wedding and i had a discount as a first time rtr user i am so glad that i did i received compliments all night long this dress is definitely one of a kind it runs small in the chest area and i have no chest so i had to go with the size up from what i usually wear the regular length is perfect forsomeone of average height i amwith a small heel however the train did get in my way throughout the night especially when dancing as it got caught in my heel several times but it was worth the annoyance to wear such a stunning dress,gown,"5' 6""",16,34.0,Aug 21 2021
744054,1109803,8,other,dress was amazing loved it perfect color as well ,gown,"5' 5""",21,19.0,Aug 20 2022
561497,985499,10,wedding,coupled with a simple updo gorgeous shoes a clutch and red lipstick this dress made the perfect outfit for a formal wedding i was comfortable and stylish at the same time i could have worn it for anotherhours without a complaint ,gown,"5' 6""",13,39.0,Nov 02 2020
146266,1830328,6,formal affair,it was pretty definitely a daytime dress and very conservative not appropriate for what i rented it for but nice all the same not a showstopper by any means but the embroidery was well done,dress,"5' 6""",4,36.0,Mar 05 2021
257847,591853,10,other,this is my alltime favorite dress the sleek silhouette offers a delicate yet edgy look running true to size and being fitted at the waist and hip we recommend sizing up for backup however if you’re curvier especially in the hips you may want to consider sizing up for your primary size with some stretch in the fabric this piece is great for any cup size and may be worn with your standard bra the open shoulder and bell sleeves ensure a trendy and chic look for your party or night out on the town pair with statement jewelry and bag with black or nude heels and you are ready to go,dress,"5' 5""",4,22.0,Jun 28 2021
367722,140321,6,wedding,great dress but ran big through the chest area and also was too short on me wearing flats,gown,"5' 11""",13,28.0,Dec 18 2017
768604,276763,10,other,very flattering print and it has pockets you cannot go wrong ,dress,"5' 2""",8,36.0,Dec 13 2021
960357,145906,10,formal affair,fit great for menot too much room in the chest area size up if you are bigger then a cthe boning in the mid section is really great and kept the dress in place all nightthe only issue i had was the zipper since there is so much pleating on the bodice the zipper is hard to get past the waisthad to have my husband hold fabric in place while i gently pulledlength was long for me hem tape is a nightmare since this has a aline shape to it getting an even hem proved rather difficultall in all it was gorgeous and fit beautifully,gown,"5' 3""",12,32.0,Feb 12 2019
399689,858647,10,formal affair,absolutely stunning dress that is one of the most flattering things ive ever put on my body im so glad i rented it since it didnt really grab me seeing it on the site i err towards flashier more dramatic dresses usually just trust me when i tell you that you will look and feel like a trillion bucks in this i truly felt like a celebrity in it oh did i mention its insanely comfortable too just rent it already,gown,"5' 7""",24,37.0,Mar 09 2022
789690,1523096,8,other,i was excited to try this as my nd option but as it was fairly last minute and didnt have my typical size im usually aso thewas just too small i love this color the fabric was beautiful but too short for me the black lining on thestraps was also showing wear but nothing that made it unwearable in my opinion ,dress,"5' 4""",16,33.0,Aug 19 2021
770461,864981,10,wedding,lace at the bottom of the dress is in such detail and the shimmer the dress has is gorgeous ,gown,"5' 3""",8,26.0,May 31 2022
851959,131698,10,formal affair,this dress is so forgiving and looks amazing on bonus top doesnt fall,gown,"5' 5""",20,27.0,Mar 01 2022
359031,945880,10,formal affair,this dress is a showstopper the high low effect with the light pink lining was absolutely beautiful and it was so comfortable to wear it fits true to size but if you have bigger hips i would recommend sizing up as the short skirt part of the dress has no stretch to it and is somewhat tight i highly recommend this dress for your next formal affair,gown,"5' 8""",12,26.0,Jun 03 2020
962882,806803,10,wedding,i wore this to my friends wedding i was officiating so i wanted something formal enough but i also wanted something that i could dance in afterward this dress was fabulous i also recently had a baby so i wanted something comfortable this dress was it the open back means no bra which is doable since this dress is snug and stretchy or nubra i ordered the xs and the s i ended up wearing the s if i wasnt officiating i would have worn the xs but it was nice to have that extra inch of material at my knees for the ceremony ,dress,"5' 6""",8,30.0,Oct 11 2020
427110,716777,10,formal affair,the dress was worn at a black tie event i was a little nervous going with shorter but it was great snug all the right areas and has lots of stretch to it so it was comfortable all night i wear aand rented the xs would definitely recommend it to anyone looking for a classy black dress,dress,"5' 2""",4,31.0,Jun 01 2020
504032,1194539,8,formal affair,there were some times that i didnt like the cut out but still wasnt that bad ,dress,"5' 2""",1,28.0,Dec 28 2021
602653,364092,10,everyday,i rented this for a brunch event but it arrived too lateso i ended up wearing it to dinner and then again to work the next dayi got lots of compliments at workthe material is thick and flatteringit was on the smaller side of a sizebut looked good since it is alinei would rent again ,dress,"5' 6""",12,33.0,Apr 05 2021
660107,725242,10,wedding,the color of the dress was a beautiful deep green that was perfect for the occasionthe material was thick and did not wrinkle when packed in a suitcasethe cutouts were edgy but classyi was able to wear a normal bra with it which made everything a little easiersome simple jewelry would have looked nice but the dress did not need any accessories to stand out,dress,"5' 3""",8,30.0,Nov 09 2020
54101,154002,10,formal affair,i rented this dress as well as the black one just like it i ordered the r and r in this gold one before i left to go to florida before the ball i tried on the r and it didnt fit my boobs so i figured i would have to wear the r which was a little too long but at that point i didnt reallly have an opition since the black one i ordered was also a r well the night of the ball i put on the r and it felt a little bit bigger than i remember fromnights before when i tried them on but i decided to try it out for a little while mins later i went up and tried the r to see if maybe it would fit and to my pleasent surprise it did i wore the r for the rest of the night and the length was perfect and i didnt even have to pull it up at all like i was having to with the r towards the end of the night i really wanted to put on the black one as well just so i could wear it because it was sooooo gorgeous i will definately be getting this dress again my boyfriend is still talking about how great i looked that night also i introduced a couple other girls to this site while at the ball and they are super excited to try yall out as well ,gown,"5' 2""",4,34.0,Feb 18 2018
539936,1383632,8,wedding,the dress is very prettythe color is bright and summery and the pattern in the fabric adds dimension but it runs largei recommend sizing down for a backup size,dress,"5' 4""",12,33.0,May 10 2022
225791,883661,8,party,definitely size downi amlbs and a dddi rented theand thebased on past reviewsthefit but was very tight in the chest and the seams were visible through the material which was very noticeablei wore theto prevent this and thewas a little big in the shoulders but workedi am very happy that i got both sizesnormally i would wear a sizei put a skinny black belt with it and i received numerous complimentsmy husband asked if it was possible to buy the dressenjoy this dressit is a lot of fun to wear ,dress,"5' 5""",12,34.0,Oct 24 2022
428991,1231549,10,everyday,lovely dress fits great flattering cut very feminine ideal for hot days ,dress,"5' 8""",8,38.0,Mar 02 2022
352852,127865,10,formal affair,im a dd my profile is wrongand didnt need to wear a brahad to wearheels with a r so it didnt drag on the groundwould totally recommend this dressgot tons of compliments and it is a nice stretchy material,gown,"5' 4""",8,43.0,Nov 16 2021
261517,295362,10,work,this dress could not be more comfortable lots of compliments and easy to wear,dress,"5' 6""",14,32.0,Nov 03 2022
597738,1818424,8,other,i ordered this to wear for thanksgiving and was very happy with the dress i am currently pregnant and found this dress easy to wear early in my second trimester it is short as others have mentioned i wore it with tights underneath and would have felt uncomfortable without them adorable ,dress,"5' 6""",4,32.0,Dec 02 2022
726388,1961311,10,party,the fit was a little snug on my ribs but i have very wide ribs so it’s nothing new gorgeous length and i got so many compliments ,gown,"5' 3""",17,29.0,Nov 04 2022
680202,1760942,10,wedding,everything was great about this dressincluding the pockets would definitely rent again,dress,"5' 8""",8,29.0,May 16 2021
645485,547674,10,other,i felt like i was headed to breakfast at tiffanys in this dress so cute,dress,"5' 5""",24,39.0,Jan 14 2020
767765,1679360,10,everyday,loved the fit and feel of this dress not too short either,dress,"5' 5""",14,33.0,Sep 08 2021
246510,1109803,10,formal affair, i was thrilled i could wear a regular bra with the dressthe photo appears to have a very low back however it doesnti woreheels and the length was perfectdefinitely a wow dress if you are looking to make a statement,gown,"5' 7""",2,43.0,Jan 28 2021
746976,1731468,10,wedding,im a little short so it dragged a bit but heels helped overall the secret pockets and the entire dress was extremely flattering ,gown,"5' 4""",12,29.0,Jul 25 2022
506175,985499,8,formal affair,i am always a little nervous with gowns since i am petite and narrow and many have a tendency to overwhelm my small frame this dress was stunningi received so many compliments on it at the gala i wore it to and the pattern is so unique the open back detail is also great although i wish there had been a set off additional hooks attached to make the crossstrap tighter it became unhooked a few times i ordered the petite as a backup but withinch heels it was a little shorter than i liked,gown,"5' 3""",4,34.0,Apr 19 2021
364818,943243,10,formal affair,i felt like a billion bucks loved this dress i was confused and a bit nervous after reading all of the reviews because i wasnt sure what to expect and didnt have a backup plan i did have to go a size up from myusual size and i wouldnt have minded a bit more length and would probably go with the long rather than regular length if i could do it again but it didnt matter that much because of the wraparound style and short skirt in front i wore edgy laceup shoes with my hair loose and bouncy to balance it all out it definitely has a gunmetal shimmer and works well with dark silvery accessories and at an event withpeople i never saw anyone else with the same dress on so i was happy about that my only complaint is that it doesnt have any stretch so its a bit confining but overall i loved it and would absolutely recommend it for any black tie affair,gown,"5' 7""",20,56.0,Jan 14 2022
466798,1595305,10,work,fits perfect very feminine ,dress,"5' 0""",1,40.0,Nov 10 2021
729616,1064397,8,wedding,wore this to a semiformal wedding and it was just perfect the material was quite thick which was nice for being on the ocean and for smoothing coverage as well as when it got cooler at night but if it had been any hotter it would have been too much fit true to sizewore it withinch wedges and it was the perfect length,gown,"5' 3""",16,32.0,Oct 07 2020
669880,1896920,10,formal affair,i go so many complements on this dress the whole night it was a formal event but there was a lot of dancing involved the fact that the dress is actually so short kept me from becoming a hot mess while still looking elegant its slim fitting so be ready to suck it in with any size you get its a long dress and it would have been dragging if i didnt have heels on ,gown,"5' 6""",16,27.0,Mar 07 2020
769732,1113191,10,wedding,the dress fit wellboth theandi went with the larger size as it looked a little better the scuba material is great the dress was incredibly comfortable and super flattering fun to dance in for a wedding fit a larger bust well i felt very put together and the painted floral print felt special,dress,"5' 3""",20,33.0,Aug 31 2019
784759,946530,10,formal affair,as previous customers have said the fit is slightly bigger so those who wear a sizecould probably fit into a sizeas i did the dress is pretty but i would definitely dress it up with a nice necklace as it is a little plain i was going to wear a shaper underneath but i didnt needed it as the dress had some give in the midsection i loved the fact that you could unzip the sleeves and found it added an extra flare to the dress the arms were a little snug but not uncomfortable and when the sleeves are unzipped it gives a little extra room i would recommend hanging up the dress as soon as you get it as the back end wrinkles pretty easily ,dress,"5' 6""",20,37.0,Oct 24 2021
952829,1522253,8,other,you can dress this up or downgreat for vacation or around the town leisure,dress,"5' 6""",20,42.0,Apr 09 2020
217801,1048184,10,party,the dress hugs you and give you a rest shape without being too tight and uncomfortable color is vibrant and beautiful i will rent it again,dress,"5' 8""",14,52.0,May 08 2020
576569,1091654,10,wedding,this dress was the perfect fit for a wedding the dress code of which was formal or fabulous i got compliments on it throughout the evening it was comfortable enough to dance the night away though some of the sequins near the arms rubbed unpleasantly against my skin considering it was all sequins thats to be expected overall a great experience ,gown,"5' 5""",12,33.0,Aug 17 2021
430291,156607,8,party,"i wore this dress to a sweetand it fit very well although the straps kept falling and it chaffed my upper arms a bit i thought it was a very nice dress and i got a lot of compliments on itnote this is my moms account my measurements are
heightweightusual dress sizeorbody type petite
bust size a",dress,"5' 4""",1,47.0,Dec 16 2019
521597,1064397,10,formal affair,fits very tightly the r and r fit similarly besides length i am very petite and have a full bust and this dress held everything in while being flattering a little long but was fine with tall heels slit is just the right amount,gown,"4' 11""",4,25.0,Feb 15 2021
252077,1962198,10,party,this dress was perfect for the event i felt that it ran small the dress did really cinch in my waisti wasnt sure if this dress would be flattering on my figure given the loud floral print but the placement of flowers really ended up highlighting rather than hindering,dress,"5' 9""",28,26.0,Apr 14 2020
146771,174086,6,other,i am a true sizeand this dress ran big i had to wear it with a belt for a more flattering fit i love the scalloped lace on the neckline but it was a bit frayed bent due to normal wear tear i amand wore it withinch heels but it was still a bit longer than i had hoped overall i would recommend it for a girl that is a bit taller and bustier,dress,"5' 0""",1,29.0,May 12 2019
679959,145906,8,formal affair,my only complaint was that the size recommendation was that i would fit in a long dress perfectly but in reality the l was aboutinches too long i amand woreinch heels and i still had to hold the dress up all night to keep from draggingotherwise the fit was absolutely perfect for me ,gown,"5' 7""",2,28.0,Nov 06 2017
373595,539385,8,formal affair,because im more of a pear shape it wasnt flattering on me this is a more natural waist style although the dress was very pretty just wasnt as flattering as my back up style that i ended up wearing ,dress,"5' 6""",28,37.0,Dec 18 2021
837437,1031440,8,party,i liked this dress overall the fit was a little off for methe hips were tight but the bust was a little loose in the medium and sizing up to the large made the bust and arms baggy so i stuck with the medium the dress wasnt constricting which was great for dancing ,dress,"5' 5""",14,27.0,Jan 01 2023
214199,145417,10,other,i had so much fun wearing this dress it hugs your curves in all of the right places and the black lace back is unique and sexy i used it for two occasionsan evening at the ballet and then a daytime wedding reception the dress is super comfy and i got lots of compliments on it i would highly recommend renting it ,dress,"5' 7""",14,32.0,Oct 17 2021
594921,1225430,10,date,flirty lace bystylestalker the dress is a beautiful color and very fitted on the bust size and will work for women a to c cup this style is true to size and for the back up style i recommend going a size up as your back up size this style you can wear a nubra im a a and with the r i would personally go bralessif your bigger in the bust area i would reccomend buying fashion tape imwithinch heel the dress hit me above my kneei would wear this on a date and add a statement bracelet to give a pop to this dress,dress,"5' 1""",4,26.0,Mar 07 2022
272742,1422762,8,other,such a comfortable and fun dress i decided to make it work vs sending it back i added a sheer black blouse and a lace halfcamisole to offset the plunging neckline issuemegastretchy so it will both show what ya got and adapt to various body types thick material good for smoothing over thingsid size down for backup though broader shoulders or larger bust might fill out top okdeep plunge to bottom of bra band on meim shortwaisted so also had a little extra fabric in backlonger in the back onme than is ideal for flattery hit midcalf but curving highlow hem makes this a special dress so i left it alone,dress,"5' 4""",4,45.0,Apr 16 2021
860053,130259,8,wedding,i amand tend to worry about lengththis dress hit mid thigh and was a great lengthnormally i wear a sizebut i found that thefit more comfortably and was more flatteringi also dont have a large chest so thehad too much fabric in the chest and would have fallen and revealed my bra every time i movedboth zippers were a bit sticky but with my husbands help we got them upon shorter women expect this dress to hit around the knee still pretty but i think with all these sequins youd be going for a sexier look,dress,"6' 1""",12,34.0,May 19 2020
987023,1534987,10,other,very comfortablefabric very similar to clover canyon dressesthe skirt is linedthe size small fit well for reference im sizeoccasionallyif very fitted through hips and hit just above the knees on mework appropriate i got complements all day,sheath,"5' 7""",8,36.0,Mar 20 2020
627116,136110,8,wedding,first of all im so happy rtr has plus size now ive been wanting to rent forever but nothing would ever fit me i ordered this dress in w and w thinking id definitely be wearing the w ehhh wrong i ended up in the w i normally wear a x in shirts and ain pants so when i wear dresses they are always a sizethis was my firstbut i was just glad one of my dresses fit the arms are kind of tight but i wouldnt be concerned because i have pretty big arms and they were fine also the dress is a little on the short side so if youre a bigger girl and your legs arent your strong point you may want to consider a different dress or wear black tights i wore the tights overall this is a beautiful dress the color is much more gorgeous in person and i got a lot of compliments its heavy and wellmade and it was so nice to wear a dress i really loved rather than settling for some lane bryant dress that i only bought because it fit ,dress,"5' 5""",57,34.0,Jan 12 2019
941472,1967775,8,party,this dress is simple but the color gives it style i added a statement necklace and wore it to a south beach chic party i also wore it with just a blazer to a work event it ran true to size and was good for my petite frame its a solid rental dont expect compliments or head turns but do rent if you want a versatile piece that you can personalize with layers and or accessories,dress,"5' 2""",4,52.0,May 04 2021
441361,145906,8,formal affair,i got this dress for prom but ended up wearing my back up it looked great on once i got it on the zipper was a pain and even without wearing it the zipper was hard to get up i was expecting there to be some room to move but there was no stretch or anything and was a bit tight on me so because i was changing out of it in the middle of the night i decided to go with my other dress because the zipper was so much easier and fit better but it is a beautiful dress that id recommend sizing up if you rent it,gown,"5' 3""",16,22.0,Jun 01 2018
654725,1564333,10,vacation,had a hard time giving it back really flattering ,dress,"5' 1""",8,29.0,Jul 06 2021
929690,486350,10,formal affair,this dress was very effortless it had more sparkle than anticipated but it was not too much you will need double sided tape to prevent any slips ,gown,"5' 5""",16,29.0,Oct 09 2022
631978,1514308,10,party,i read other comments and sized down to a small and i am glad i did it was loose but flattering and was so comfortable i wore it with flats and a leather jacket ,dress,"5' 6""",8,24.0,Apr 17 2022
7675,836441,10,other,a perfect combination of elegant and sexy the dress hugs all the right areas the top was slightly big but still looked fine i wore abut probably could have even worn a,dress,"5' 6""",12,32.0,Apr 09 2022
353509,1614043,8,party,i ordered this one as a backup dress my first choice fit so i didnt wear it it fit really well and was very pretty it is definitely more gold in person than it looks in the picture the insets are really pretty and it is a very classic design ,sheath,"5' 3""",39,47.0,Dec 13 2019
862491,216959,10,formal affair,the material was thick so the dress hid any imperfections the regular length was good for myheels i was surprised that the sizefit so snug but it worked out well i absolutely loved it,gown,"5' 6""",12,33.0,Feb 08 2021
579845,693849,10,wedding,i absolutely loved wearing this dress and received many compliments on it from the color to the fit i would highly recommend this dress to any woman who is looking for something that will make you feel glam and curvy im glad i got the medium as this dress is meant to be form fitting and on the tighter side i couldnt even get the small past my thighs so go a size up if youre undecided it also kept its shape all day and night and didnt stretch out like other dresses ive worni didnt wear underwear or a bra but did wear pasties up top the dress fits tightly enough that i knew my girls werent going anywhere some other reviews said they wore a regular bra with this dress but the back was too low for me to do that paired with some nude heels and youll be set ,dress,"5' 5""",14,31.0,Jun 20 2021
734520,221326,8,formal affair,i had the chance to try the dress on at the georgetown location before rentingthe dress had a better fit when i tried it on than the one i received,gown,"5' 5""",16,32.0,Oct 24 2022
975196,1084380,10,work,wore this to work and loved it comfortable fit appropriate length not revealing on the topplenty of room by the under arm and still fun with the side braid and material,dress,"5' 5""",4,30.0,Nov 16 2021
943499,154002,10,formal affair,this was my backup dress i thought it was a bit showy when i saw it on the website but i felt so amazing in it i had to wear it and in person it is really classy i received compliments all night and it was comfortable as well the boning is not restrictive in the stomach so sitting down to a full meal is not a problemi wore the long withheels which was perfect at the beginning of the night but seemed to get longer as the night went oni understand the comments about the sequins chafing but it didnt really bother mei am usually unhappy with my pear shape but loved how i looked in this dress,gown,"5' 9""",9,34.0,Jan 21 2018
269712,259136,8,work,i was wavering between true to size and large the fabric is stretchy and it probably runs a bit big but i wouldnt have ordered down a size i think if i had ordered a two it would have been tight in the bust the extra fabric wasnt unflattering and if anything made it comfortable nicely made dress,sheath,"5' 2""",8,32.0,Mar 01 2021
386096,1840350,10,party,"
im so in love with this dress that i may treat myself and buy it its very comfortable and the material is nice and heavy but still moves well it definitely runs big but since its loose fitting to begin with the size didnt look off its a classic fit and can easily be dressed up with heels and jewelry or kept fairly casual for something less fancy it was perfect for a work event not too short or flashy",dress,"5' 2""",20,25.0,Dec 19 2022
978643,144714,10,formal affair,need help pulling zipper up tight around bust,gown,"5' 7""",8,26.0,May 30 2019
270218,241759,10,party,comfortable unforgettable,gown,"5' 5""",16,52.0,Oct 27 2020
513184,164051,10,party,runs true to size and the fabric is thick enough to hide any flaws ,dress,"5' 6""",8,30.0,Mar 01 2020
710021,1178371,10,party,i rented this dress for a holiday work party and loved it i was new to the office and wanted a more conservative dress this dress was perfect it fits true to size ans is great for staying warm in the winter months while showing off some skin i was sad to return the dress,dress,"5' 8""",14,29.0,Dec 08 2022
300863,503009,10,formal affair,fit great in all the right places,gown,"5' 6""",12,33.0,Feb 13 2022
972815,1419870,8,party,darling dress and true to size but beware of the zipper it will take two people to zip up the dress it gets stuck in the center,dress,"5' 7""",14,43.0,Jan 05 2022
131088,430708,8,formal affair,bright slightly shiny dress with a great fit i did not end up wearing this dress because even for late spring in the northeast it was too bright for the event but would wear it to a different event the neckline is more modest than it looks here and the length is great pockets are always useful the armholes were a little smaller than normal but it wasnt a problem for me if anything it prevented armpit fat from spilling out,dress,"5' 7""",8,27.0,May 11 2022
275613,132738,10,formal affair,this dress was gorgeous i received tons of compliments it was also quite comfortable ,gown,"5' 4""",20,38.0,May 11 2021
216413,1924247,10,wedding,i wore this dress to a wedding and it was perfect there were a few snags and such in the tulle but nothing noticeable i got so many compliments on it it runs true to size definitely recommend this dress for any wedding or gala,dress,"5' 3""",16,30.0,Sep 14 2019
695268,1746190,8,wedding,this dress is so unique and vibrantly colored i ordered in sizesthe only downside to myexperience was that the sizecame without the liner had a rip in the mesh in a very noticeable place and was strangely too large on me compared to thethewas larger in the arm openings and length as well as the waist hitting lower maybe it was mismarked thankfully thefit like ashould and was in great condition it was very comfortable to wear and i got more compliments than i could count which is saying a lot at a wedding ofpeople i agree with the stylist notes keep shoes and accessories simple with this fabulous dress i wish i owned it and would probably rent again this was my first rtr experience and the return process couldnt have been more simple ,dress,"5' 5""",4,30.0,Jun 02 2021
212526,1437612,10,party,i usually wear abut thefit great wore a strapless bra because you can see the straps through the lace ,dress,"5' 2""",16,32.0,Apr 11 2021
1066,125564,10,party,it was nice to have a petite option the dress was snug in all the right places ,gown,"5' 2""",23,53.0,Mar 09 2019
204838,709832,8,formal affair,i have looked at this dress so many times waiting for the right event and here it was i ended up wearing my backup size of l which fit like a glove imlbs with awaist i have an athletic build so was concerned my back wouldnt fit luckily it forgiving and unlike other reviews i did not find it irritating under the arms the downside for me was that the dress arrived ripped along the bust area the rtr team gave me the options available but none involved the dress i had wanted for so long so i ended up doing some small stitches to hold it together its such a beautiful and unusual dress i promise you will have endless compliments and feel classy and glamorous ,gown,"5' 5""",2,38.0,Jul 17 2022
875394,1057664,8,party,after reading the reviews i ordered theand thei usually wear ai ended up wearing theas thewas too tight in the bust area ,dress,"5' 8""",12,46.0,May 03 2021
491875,1707988,10,party,comfortable classy and uniquea great find ,dress,"5' 4""",8,31.0,Jul 24 2022
54595,132738,10,formal affair,really excellent dress i got it was a backup and it really delivered worked well with my superpale skin i needed to juryrig a pushup bra to fill it out a little but besides that it was excellent ,gown,"5' 10""",5,24.0,Oct 23 2017
23326,1481329,10,formal affair,"fits like a mini dress on the inside non stretchy with a wrapped trainthe flow of the dress is the best i have ever seenlove it
",gown,"5' 0""",4,36.0,Apr 04 2022
502999,154652,10,other,fit is largerecommend going down a size,dress,"5' 9""",4,40.0,Jun 30 2019
365587,258206,10,party,great fit material has a nice weight to it got lots of compliments all day would definitely rent it again ,dress,"5' 7""",14,33.0,Jun 29 2021
443914,467817,10,party,i wore this to an outdoor party but didnt get a picturethe dress is very tight in the rib cage areai normally wear aand wore theand it was still tight at the ribslooks great very slimming and beautiful color,dress,"5' 5""",24,43.0,May 21 2022
676579,132135,8,formal affair,tight in the right places ,gown,"5' 6""",8,37.0,Dec 17 2020
227557,376219,8,party,i wore this for my brothers college graduation while the color was gorgeous the overall fit of the dress wasnt as flattering as i would have hoped i really wanted it to fit more sleekly but i have curves especially hip and tummy area,dress,"5' 7""",16,26.0,Jun 06 2022
880981,1009845,10,wedding,this dress was incredible for my first time renting from rtr i was more than happy with everything i ordered awith aas my backup my typical size isand it fit perfectly i wore the dress off of the shoulderit was the perfect combination of sexy and elegant i have another wedding this weekend and am tempted to rent again yes i loved it that much,dress,"5' 11""",12,39.0,Sep 26 2021
661150,900878,10,wedding,i rented this dress for a spring wedding i had originally rented anandand when i saw that the straps were quite long make sure you wear them crisscrossed i contacted the rtr customer service who suggested sizing down i did that and ended up wearing theit fit great i wore a backless sticky bra and was good all day the top is fitted so that helped to keep everything still while i was on the dance floor too the dress was casual enough for a daytime outdoor ceremony but also dressy enough for the party the material is heavy and eleganti received compliments all day long i have bigger hips and was still able to size down due to the full skirt i would recommend that instead of sizing up where you may be inadvertently showing more side boob than you might want lastly i wore the tova blue mohawk earrings which seem like they were made for this dress compliments on those as well i can always count on rtr to make me look like a million bucks,dress,"5' 5""",12,33.0,May 23 2022
671961,128959,10,party,this dress fit perfectly and hugged my body in all the right places it was comfortable and easy to move in i have a larger bust and i felt like my chest looked fabulous not to covered but not hanging out my only complaint would be that i had to switch shoes because i was originally wearing shoes that are glittery and they kept sticking to the dress but other then that i have no complaints and wish i could have kept the dress forever great quality condition everything i would absolutely recommend this dress for anyone who wants to look and feel sexy while staying comfortable ,gown,"5' 6""",17,33.0,Apr 21 2019
442636,1787191,10,party,i was looking for an engagement party dress for mymonth baby bump and this one was perfect the fabric is stretchy and forgiving but the pattern of the fabric hides imperfections it was lightweight enough to stand an outside party in august in louisiana i received compliments all night long pregnant or not i would have definitely rented this dress,sheath,"5' 2""",8,27.0,Aug 26 2022
